unix_ts,t_s,L,F,X,Y,Z
1777759430.501,10.907,0,0,0,0,0
1777759430.763,11.167,0,0,0,0,0
1777759430.765,11.167,0,0,0,0,0
1777759430.809,11.216,17,0,0,0,0
1777759430.920,11.327,0,0,0,0,0
1777759431.014,11.421,1,0,0,0,0
1777759431.398,11.804,4,0,0,0,0
1777759431.400,11.805,20,0,0,0,0
1777759431.403,11.805,4,0,0,0,0
1777759431.444,11.852,3,0,0,0,0
1777759431.921,12.328,0,0,0,0,0
1777759431.922,12.328,4,0,0,0,0
1777759431.923,12.328,23,0,0,0,0
1777759431.923,12.328,6,0,0,0,0
1777759431.973,12.380,2,0,0,0,0
1777759432.080,12.486,6,0,0,0,0
1777759432.339,12.745,3,0,0,0,0
1777759432.341,12.746,2,0,0,0,0
1777759432.387,12.794,2,0,0,0,0
1777759432.513,12.918,0,0,0,0,0
1777759432.639,13.045,2,0,0,0,0
1777759432.817,13.223,2,0,0,0,0
1777759432.818,13.223,0,0,0,0,0
1777759432.925,13.331,0,0,0,0,0
1777759433.027,13.434,2,0,0,0,0
1777759433.206,13.610,0,0,0,0,0
1777759433.259,13.665,1,0,0,0,0
1777759433.390,13.797,7,0,0,0,0
1777759433.448,13.855,2,0,0,0,0
1777759433.572,13.978,2,0,0,0,0
1777759433.820,14.225,2,0,0,0,0
1777759433.822,14.225,13,0,0,0,0
1777759433.871,14.278,20,0,0,0,0
1777759433.997,14.404,0,0,0,0,0
1777759434.051,14.458,4,0,0,0,0
1777759434.445,14.852,0,0,0,0,0
1777759434.446,14.852,2,0,0,0,0
1777759434.446,14.852,2,0,0,0,0
1777759434.509,14.916,0,0,0,0,0
1777759434.595,15.002,5,0,0,0,0
1777759434.967,15.374,7,0,0,0,0
1777759434.967,15.374,4,0,0,0,0
1777759434.968,15.374,3,0,0,0,0
1777759435.029,15.437,2,0,0,0,0
1777759435.302,15.710,2,0,0,0,0
1777759435.303,15.710,2,0,0,0,0
1777759435.358,15.765,5,0,0,0,0
1777759435.466,15.873,2,0,0,0,0
1777759435.570,15.977,1,0,0,0,0
1777759435.741,16.148,22,0,0,0,0
1777759435.742,16.149,2,0,0,0,0
1777759435.870,16.277,2,0,0,0,0
1777759435.978,16.385,2,0,0,0,0
1777759436.106,16.513,0,0,0,0,0
1777759436.406,16.813,2,0,0,0,0
1777759436.407,16.813,1,0,0,0,0
1777759436.409,16.813,0,0,0,0,0
1777759436.519,16.926,1,0,0,0,0
1777759436.611,17.018,2,0,0,0,0
1777759437.001,17.409,0,0,0,0,0
1777759437.002,17.409,0,0,0,0,0
1777759437.002,17.409,6,0,0,0,0
1777759437.003,17.409,6,0,0,0,0
1777759437.123,17.531,26,0,0,0,0
1777759437.233,17.640,0,0,0,0,0
1777759437.376,17.784,5,0,0,0,0
1777759437.438,17.845,1,0,0,0,0
1777759437.615,18.022,2,0,0,0,0
1777759437.672,18.078,18,0,0,0,0
1777759437.766,18.174,2,0,0,0,0
1777759437.836,18.243,0,0,0,0,0
1777759437.967,18.374,1,0,0,0,0
1777759438.074,18.480,11,0,0,0,0
1777759438.185,18.592,9,0,0,0,0
1777759438.310,18.717,2,0,0,0,0
1777759438.375,18.782,9,0,0,0,0
1777759438.503,18.909,7,0,0,0,0
1777759438.618,19.025,9,0,0,0,0
1777759438.668,19.075,0,0,0,0,0
1777759438.824,19.231,11,0,0,0,0
1777759438.979,19.386,1,0,0,0,0
1777759439.126,19.533,2,0,0,0,0
1777759439.127,19.533,2,0,0,0,0
1777759439.288,19.696,7,0,0,0,0
1777759439.428,19.835,1,0,0,0,0
1777759439.429,19.835,2,0,0,0,0
1777759439.579,19.986,4,0,0,0,0
1777759439.717,20.124,7,0,0,0,0
1777759439.773,20.180,1,0,0,0,0
1777759439.842,20.249,2,0,0,0,0
1777759439.988,20.395,2,0,0,0,0
1777759440.107,20.515,2,0,0,0,0
1777759440.162,20.569,0,0,0,0,0
1777759440.298,20.703,23,0,0,0,0
1777759440.407,20.814,0,0,0,0,0
1777759440.471,20.878,14,0,0,0,0
1777759440.636,21.043,2,0,0,0,0
1777759440.728,21.135,0,0,0,0,0
1777759440.826,21.231,2,0,0,0,0
1777759440.900,21.303,0,0,0,0,0
1777759441.014,21.419,3,0,0,0,0
1777759441.122,21.528,2,0,0,0,0
1777759441.249,21.656,5,0,0,0,0
1777759441.351,21.757,28,0,0,0,0
1777759441.509,21.916,2,0,0,0,0
1777759441.582,21.988,0,0,0,0,0
1777759441.644,22.051,2,0,0,0,0
1777759441.757,22.163,2,0,0,0,0
1777759441.866,22.272,3,0,0,0,0
1777759441.984,22.391,2,0,0,0,0
1777759442.123,22.530,0,0,0,0,0
1777759442.185,22.591,17,0,0,0,0
1777759442.256,22.661,0,0,0,0,0
1777759442.391,22.797,3,0,0,0,0
1777759442.515,22.921,2,0,0,0,0
1777759442.639,23.045,21,0,0,0,0
1777759442.689,23.094,2,0,0,0,0
1777759442.798,23.204,2,0,0,0,0
1777759442.910,23.317,20,0,0,0,0
1777759442.991,23.397,0,0,0,0,0
1777759443.115,23.517,7,0,0,0,0
1777759443.231,23.637,0,0,0,0,0
1777759443.334,23.741,2,0,0,0,0
1777759443.453,23.859,0,0,0,0,0
1777759443.522,23.928,1,0,0,0,0
1777759443.665,24.069,2,0,0,0,0
1777759443.732,24.137,0,0,0,0,0
1777759443.896,24.302,2,0,0,0,0
1777759443.952,24.358,0,0,0,0,0
1777759444.069,24.476,45,0,0,0,0
1777759444.182,24.588,2,0,0,0,0
1777759444.300,24.706,49,0,0,0,0
1777759444.353,24.760,2,0,0,0,0
1777759444.491,24.898,0,0,0,0,0
1777759444.648,25.054,11,0,0,0,0
1777759444.697,25.104,0,0,0,0,0
1777759444.806,25.213,10,0,0,0,0
1777759444.930,25.336,2,0,0,0,0
1777759445.022,25.429,2,0,0,0,0
1777759445.133,25.540,2,0,0,0,0
1777759445.196,25.602,2,0,0,0,0
1777759445.322,25.729,4,0,0,0,0
1777759445.434,25.841,0,0,0,0,0
1777759445.550,25.954,0,0,0,0,0
1777759769.749,0.042,0,0,0,0,0
1777759770.769,1.066,0,0,0,0,0
1777759772.353,2.650,0,0,0,0,0
1777759772.355,2.650,0,0,0,0,0
1777759774.743,5.038,1,0,-23490,-32706,0
1777759774.746,5.038,22,0,-18432,0,0
1777759775.189,5.485,2,0,-18432,-18432,0
1777759775.193,5.485,0,0,-20480,0,0
1777759912.504,0.037,0,0,0,0,0
1777759913.506,1.040,0,0,0,0,0
1777759915.070,2.602,0,0,0,0,0
1777759915.071,2.602,0,0,0,0,0
1777759917.993,5.527,0,0,0,0,0
1777759917.995,5.527,1,0,0,0,0
1777759917.996,5.527,1,0,0,0,0
1777759918.162,5.695,2,0,0,0,0
1777759918.163,5.695,9,0,0,0,0
1777759918.164,5.695,0,0,0,0,0
1777759918.165,5.695,7,0,0,0,0
1777759918.166,5.695,0,0,0,0,0
1777759918.166,5.695,514,0,0,0,0
1777759918.167,5.695,587,0,0,0,0
1777759918.168,5.695,606,0,0,0,0
1777759918.293,5.826,614,0,0,0,0
1777759918.470,6.004,617,0,0,0,0
1777759918.471,6.004,607,0,0,0,0
1777759918.616,6.150,627,0,0,0,0
1777759918.761,6.294,628,0,0,0,0
1777759918.763,6.294,641,0,0,0,0
1777759918.887,6.420,632,0,0,0,0
1777759919.033,6.565,636,0,0,0,0
1777759919.231,6.744,633,0,0,0,0
1777759919.231,6.744,630,0,0,0,0
1777759919.397,6.892,635,0,0,0,0
1777759919.545,7.019,638,0,0,0,0
1777759919.546,7.019,634,0,0,0,0
1777759919.655,7.176,638,0,0,0,0
1777759919.821,7.323,636,0,0,0,0
1777759919.822,7.323,638,0,0,0,0
1777759919.983,7.486,640,0,0,0,0
1777759920.081,7.615,638,0,0,0,0
1777759920.240,7.773,637,0,0,0,0
1777759920.240,7.773,648,0,0,0,0
1777759920.409,7.924,642,0,0,0,0
1777759920.587,8.086,641,0,0,0,0
1777759920.587,8.086,654,0,0,0,0
1777759920.712,8.231,640,0,0,0,0
1777759920.838,8.372,640,0,0,0,0
1777759920.999,8.521,642,0,0,0,0
1777759921.000,8.521,642,0,0,0,0
1777759921.137,8.671,643,0,0,0,0
1777759921.138,8.671,640,0,0,0,0
1777759921.280,8.814,648,0,0,0,0
1777759921.581,9.115,653,0,0,0,0
1777759921.583,9.115,659,0,0,0,0
1777759921.584,9.115,614,0,0,0,0
1777759921.762,9.286,515,0,0,0,0
1777759921.888,9.422,403,0,0,0,0
1777759921.889,9.422,252,0,0,0,0
1777759922.205,9.731,143,0,0,0,0
1777759922.206,9.731,93,0,0,0,0
1777759922.338,9.872,68,0,0,0,0
1777759922.339,9.872,49,0,0,0,0
1777759922.499,10.033,41,0,0,0,0
1777759922.647,10.169,43,0,0,0,0
1777759922.648,10.169,33,0,0,0,0
1777759922.789,10.323,35,0,0,0,0
1777759922.972,10.488,52,0,0,0,0
1777759922.973,10.488,29,0,0,0,0
1777759923.092,10.618,24,0,0,0,0
1777759923.239,10.773,22,0,0,0,0
1777759923.464,10.998,20,0,0,0,0
1777759923.466,10.998,19,0,0,0,0
1777759923.467,10.998,17,0,0,0,0
1777759923.684,11.177,18,0,0,0,0
1777759923.773,11.284,28,0,0,0,0
1777759923.805,11.339,18,0,0,0,0
1777759923.926,11.459,28,0,0,0,0
1777759924.068,11.593,53,0,0,0,0
1777759924.219,11.753,92,0,0,0,0
1777759924.219,11.753,127,0,0,0,0
1777759924.396,11.915,154,0,0,0,0
1777759924.522,12.050,261,0,0,0,0
1777759924.523,12.050,329,0,0,0,0
1777759924.640,12.166,413,0,0,0,0
1777759924.767,12.293,480,0,0,0,0
1777759924.867,12.365,517,0,0,0,0
1777759924.998,12.501,534,0,0,0,0
1777759925.184,12.697,538,0,0,0,0
1777759925.314,12.814,522,0,0,0,0
1777759925.314,12.814,509,0,0,0,0
1777759925.418,12.952,399,0,0,0,0
1777759925.519,13.026,249,0,0,0,0
1777759925.559,13.093,159,0,0,0,0
1777759925.736,13.252,122,0,0,0,0
1777759925.865,13.399,92,0,0,0,0
