unix_ts,t_s,L,F,X,Y,Z
1777305153.367,74.692,685,0,0,0,0
1777305153.462,74.801,685,0,0,0,0
1777305153.556,74.908,686,0,0,0,0
1777305153.659,75.015,686,0,0,0,0
1777305153.789,75.116,685,0,0,0,0
1777305153.888,75.210,686,0,0,0,0
1777305153.990,75.319,685,0,0,0,0
1777305154.095,75.419,685,0,0,0,0
1777305154.205,75.514,685,0,0,0,0
1777305154.302,75.617,685,0,0,0,0
1777305154.364,75.721,686,0,0,0,0
1777305154.512,75.830,684,0,0,0,0
1777305154.593,75.921,682,0,0,0,0
1777305154.718,76.024,682,0,0,0,0
1777305154.841,76.129,683,0,0,0,0
1777305154.871,76.234,685,0,0,0,0
1777305154.975,76.337,686,0,0,0,0
1777305155.126,76.440,686,0,0,0,0
1777305155.218,76.531,686,0,0,0,0
1777305155.339,76.650,686,0,0,0,0
1777305155.478,76.737,685,0,0,0,0
1777305155.508,76.853,686,0,0,0,0
1777305155.603,76.946,685,0,0,0,0
1777305155.703,77.049,685,0,0,0,0
1777305155.819,77.167,685,0,0,0,0
1777305155.919,77.264,686,0,0,0,0
1777305156.048,77.374,686,0,0,0,0
1777305156.125,77.463,686,0,0,0,0
1777305156.240,77.555,685,0,0,0,0
1777305156.357,77.675,685,0,0,0,0
1777305156.399,77.772,685,0,0,0,0
1777305156.510,77.884,685,0,0,0,0
1777305156.624,77.978,684,0,0,0,0
1777305156.733,78.083,684,0,0,0,0
1777305156.844,78.193,685,0,0,0,0
1777305156.949,78.286,684,0,0,0,0
1777305157.074,78.384,684,0,0,0,0
1777305157.150,78.479,685,0,0,0,0
1777305157.271,78.585,685,0,0,0,0
1777305157.354,78.689,685,0,0,0,0
1777305157.472,78.790,686,0,0,0,0
1777305157.590,78.895,687,0,0,0,0
1777305157.702,78.992,687,0,0,0,0
1777305157.740,79.094,687,0,0,0,0
1777305157.856,79.204,687,0,0,0,0
1777305157.952,79.304,688,0,0,0,0
1777305158.072,79.420,688,0,0,0,0
1777305158.170,79.509,689,0,0,0,0
1777305158.265,79.600,689,0,0,0,0
1777305158.370,79.719,689,0,0,0,0
1777305158.467,79.813,688,0,0,0,0
1777305158.591,79.922,690,0,0,0,0
1777305158.693,80.014,689,0,0,0,0
1777305158.801,80.115,688,0,0,0,0
1777305158.898,80.231,689,0,0,0,0
1777305159.014,80.326,689,0,0,0,0
1777305159.133,80.448,689,0,0,0,0
1777305159.172,80.529,688,0,0,0,0
1777305159.267,80.631,689,0,0,0,0
1777305159.373,80.737,689,0,0,0,0
1777305159.481,80.841,689,0,0,0,0
1777305159.602,80.946,689,0,0,0,0
1777305159.725,81.046,689,0,0,0,0
1777305159.823,81.134,689,0,0,0,0
1777305159.931,81.245,690,0,0,0,0
1777305160.037,81.343,689,0,0,0,0
1777305160.079,81.441,689,0,0,0,0
1777305160.210,81.554,689,0,0,0,0
1777305160.327,81.645,689,0,0,0,0
1777305160.438,81.757,690,0,0,0,0
1777305160.533,81.863,690,0,0,0,0
1777305160.654,81.965,690,0,0,0,0
1777305160.693,82.066,690,0,0,0,0
1777305160.809,82.160,690,0,0,0,0
1777305160.900,82.274,690,0,0,0,0
1777305161.041,82.385,690,0,0,0,0
1777305161.125,82.469,689,0,0,0,0
1777305161.250,82.588,690,0,0,0,0
1777305161.347,82.688,689,0,0,0,0
1777305161.445,82.784,689,0,0,0,0
1777305161.544,82.876,687,0,0,0,0
1777305161.662,82.973,687,0,0,0,0
1777305161.743,83.090,688,0,0,0,0
1777305161.864,83.189,687,0,0,0,0
1777305161.991,83.294,688,0,0,0,0
1777305162.085,83.397,688,0,0,0,0
1777305162.114,83.487,688,0,0,0,0
1777305162.272,83.597,686,0,0,0,0
1777305162.398,83.699,621,0,0,0,0
1777305162.451,83.804,583,0,0,0,0
1777305162.548,83.910,580,0,0,0,0
1777305162.664,84.016,560,0,0,0,0
1777305162.770,84.110,606,0,0,0,0
1777305162.863,84.205,681,0,0,0,0
1777305162.990,84.326,686,0,0,0,0
1777305163.094,84.414,687,0,0,0,0
1777305163.199,84.517,687,0,0,0,0
1777305163.293,84.633,687,0,0,0,0
1777305163.387,84.718,687,0,0,0,0
1777305163.498,84.833,689,0,0,0,0
1777305163.600,84.931,687,0,0,0,0
1777305163.706,85.024,688,0,0,0,0
1777305163.816,85.142,688,0,0,0,0
1777305163.904,85.228,688,0,0,0,0
1777305164.039,85.348,689,0,0,0,0
1777305164.076,85.438,689,0,0,0,0
1777305164.212,85.546,688,0,0,0,0
1777305164.325,85.653,690,0,0,0,0
1777305164.433,85.745,689,0,0,0,0
1777305164.555,85.856,689,0,0,0,0
1777305164.592,85.948,688,0,0,0,0
1777305164.723,86.065,689,0,0,0,0
1777305164.833,86.167,689,0,0,0,0
1777305164.942,86.254,689,0,0,0,0
1777305165.061,86.362,689,0,0,0,0
1777305165.100,86.472,689,0,0,0,0
1777305165.205,86.564,689,0,0,0,0
1777305165.327,86.671,689,0,0,0,0
1777305165.436,86.768,690,0,0,0,0
1777305165.543,86.880,690,0,0,0,0
1777305165.656,86.982,688,0,0,0,0
1777305165.754,87.067,689,0,0,0,0
1777305165.870,87.186,689,0,0,0,0
1777305165.955,87.289,689,0,0,0,0
1777305166.078,87.382,690,0,0,0,0
1777305166.121,87.493,690,0,0,0,0
1777305166.241,87.592,690,0,0,0,0
1777305166.342,87.695,690,0,0,0,0
1777305166.475,87.790,689,0,0,0,0
1777305166.563,87.884,690,0,0,0,0
1777305166.693,88.006,690,0,0,0,0
1777305166.725,88.098,690,0,0,0,0
1777305166.832,88.205,688,0,0,0,0
1777305167.013,88.298,687,0,0,0,0
1777305167.056,88.410,688,0,0,0,0
1777305167.176,88.508,688,0,0,0,0
1777305167.291,88.624,689,0,0,0,0
1777305167.389,88.714,688,0,0,0,0
1777305167.484,88.822,688,0,0,0,0
1777305167.584,88.905,689,0,0,0,0
1777305167.704,89.029,690,0,0,0,0
1777305167.810,89.113,689,0,0,0,0
1777305167.927,89.237,689,0,0,0,0
1777305167.962,89.321,689,0,0,0,0
1777305168.101,89.442,689,0,0,0,0
1777305168.194,89.529,689,0,0,0,0
1777305168.313,89.630,688,0,0,0,0
1777305168.419,89.747,688,0,0,0,0
1777305168.516,89.849,688,0,0,0,0
1777305168.621,89.948,688,0,0,0,0
1777305168.725,90.050,689,0,0,0,0
1777305168.827,90.152,688,0,0,0,0
1777305168.931,90.248,689,0,0,0,0
1777305169.020,90.355,689,0,0,0,0
1777305169.141,90.449,688,0,0,0,0
1777305169.259,90.552,690,0,0,0,0
1777305169.300,90.654,690,0,0,0,0
1777305169.444,90.761,691,0,0,0,0
1777305169.562,90.857,690,0,0,0,0
1777305169.586,90.958,692,0,0,0,0
1777305169.707,91.072,692,0,0,0,0
1777305169.797,91.161,693,0,0,0,0
1777305169.942,91.271,692,0,0,0,0
1777305170.046,91.374,693,0,0,0,0
1777305170.163,91.489,693,0,0,0,0
1777305170.260,91.584,692,0,0,0,0
1777305170.359,91.679,692,0,0,0,0
1777305170.461,91.784,691,0,0,0,0
1777305170.563,91.889,692,0,0,0,0
1777305170.665,91.992,693,0,0,0,0
1777305170.768,92.094,696,0,0,0,0
1777305170.863,92.193,698,0,0,0,0
1777305170.991,92.295,699,0,0,0,0
1777305171.104,92.394,700,0,0,0,0
1777305171.129,92.491,701,0,0,0,0
1777305171.244,92.605,701,0,0,0,0
1777305171.353,92.703,701,0,0,0,0
1777305171.478,92.821,702,0,0,0,0
1777305171.593,92.909,702,0,0,0,0
1777305171.684,93.013,701,0,0,0,0
1777305171.791,93.118,702,0,0,0,0
1777305171.899,93.227,701,0,0,0,0
1777305172.000,93.331,699,0,0,0,0
1777305172.104,93.433,702,0,0,0,0
1777305172.192,93.515,701,0,0,0,0
1777305172.313,93.640,701,0,0,0,0
1777305172.408,93.728,700,0,0,0,0
1777305172.513,93.834,701,0,0,0,0
1777305172.615,93.932,701,0,0,0,0
1777305172.721,94.042,700,0,0,0,0
1777305172.828,94.148,700,0,0,0,0
1777305172.860,94.233,698,0,0,0,0
1777305173.033,94.350,700,0,0,0,0
1777305173.064,94.437,700,0,0,0,0
1777305173.188,94.543,700,0,0,0,0
1777305173.282,94.655,701,0,0,0,0
1777305173.418,94.757,702,0,0,0,0
1777305173.532,94.866,701,0,0,0,0
1777305173.624,94.953,700,0,0,0,0
1777305173.736,95.059,702,0,0,0,0
1777305173.854,95.162,701,0,0,0,0
1777305173.942,95.268,700,0,0,0,0
1777305174.044,95.369,700,0,0,0,0
1777305174.142,95.470,698,0,0,0,0
1777305174.252,95.572,699,0,0,0,0
1777305174.362,95.680,699,0,0,0,0
1777305174.399,95.771,699,0,0,0,0
1777305174.506,95.869,699,0,0,0,0
1777305174.629,95.986,699,0,0,0,0
1777305174.726,96.076,699,0,0,0,0
1777305174.829,96.181,699,0,0,0,0
1777305174.921,96.285,699,0,0,0,0
1777305175.018,96.383,699,0,0,0,0
1777305175.126,96.487,699,0,0,0,0
1777305175.243,96.590,698,0,0,0,0
1777305175.356,96.702,698,0,0,0,0
1777305175.486,96.818,699,0,0,0,0
1777305175.547,96.903,698,0,0,0,0
1777305175.637,97.003,699,0,0,0,0
1777305175.745,97.092,700,0,0,0,0
1777305175.828,97.204,699,0,0,0,0
1777305175.934,97.301,700,0,0,0,0
1777305176.019,97.395,699,0,0,0,0
1777305176.151,97.514,699,0,0,0,0
1777305176.234,97.606,699,0,0,0,0
1777305176.339,97.715,698,0,0,0,0
1777305176.443,97.812,700,0,0,0,0
1777305176.547,97.923,700,0,0,0,0
1777305176.643,98.019,700,0,0,0,0
1777305176.766,98.116,700,1,0,0,0
1777305176.862,98.229,700,0,0,0,0
1777305176.947,98.323,700,0,0,0,0
1777305177.048,98.422,700,0,0,0,0
1777305177.155,98.531,700,0,0,0,0
1777305177.262,98.633,699,0,0,0,0
1777305177.376,98.741,700,0,0,0,0
1777305177.459,98.834,700,0,0,0,0
1777305177.573,98.938,700,0,0,0,0
1777305177.666,99.042,701,0,0,0,0
1777305177.762,99.138,700,0,0,0,0
1777305177.875,99.250,700,0,0,0,0
1777305177.978,99.350,699,0,0,0,0
1777305178.073,99.444,700,0,0,0,0
1777305178.187,99.554,699,0,0,0,0
1777305178.274,99.650,700,0,0,0,0
1777305178.396,99.767,701,0,0,0,0
1777305178.482,99.858,701,0,0,0,0
1777305178.578,99.954,701,0,0,0,0
1777305178.689,100.065,701,0,0,0,0
1777305178.875,100.162,701,0,0,0,0
1777305178.911,100.273,701,0,0,0,0
1777305179.004,100.374,701,0,0,0,0
1777305179.208,100.465,699,0,0,0,0
1777305179.209,100.577,700,0,0,0,0
1777305179.435,100.673,700,0,0,0,0
1777305333.573,2.591,0,0,0,0,0
1777305333.589,2.607,0,0,0,0,0
1777305335.555,4.573,706,0,1,1,0
1777305335.669,4.686,706,0,1,1,0
1777305335.764,4.782,705,0,1,0,0
1777305335.875,4.894,706,0,1,1,0
1777305335.987,5.005,707,0,1,0,0
1777305336.083,5.101,708,0,1,1,0
1777305336.195,5.213,706,0,1,0,0
1777305336.291,5.309,707,0,1,1,0
1777305336.402,5.421,706,0,1,0,0
1777305336.499,5.517,706,0,3,3,0
1777305336.611,5.629,706,0,1,0,0
1777305336.722,5.741,707,0,3,3,0
1777305336.818,5.837,707,0,2,0,0
1777305336.930,5.949,708,0,3,3,0
1777305337.026,6.045,706,0,2,0,0
1777305337.138,6.157,707,0,3,3,0
1777305337.235,6.253,707,0,3,0,0
1777305337.346,6.365,706,0,3,0,0
1777305337.458,6.476,707,0,2,2,0
1777305337.554,6.573,707,0,2,0,0
1777305337.665,6.684,707,0,1,1,0
1777305337.762,6.780,707,0,1,0,0
1777305337.873,6.892,706,0,0,0,0
1777305337.970,6.988,708,0,0,0,0
1777305338.081,7.100,707,0,1,1,0
1777305338.193,7.212,707,0,1,0,0
1777305338.289,7.308,707,0,1,1,0
1777305338.401,7.420,708,0,1,0,0
1777305338.498,7.516,708,0,2,2,0
1777305338.611,7.628,708,0,2,0,0
1777305338.722,7.740,709,0,2,2,0
1777305338.817,7.835,709,0,2,0,0
1777305338.929,7.948,708,0,4,4,0
1777305339.025,8.044,708,0,1,0,0
1777305339.137,8.155,709,0,2,2,0
1777305339.235,8.253,709,0,3,0,0
1777305339.345,8.363,710,0,2,2,0
1777305339.441,8.459,710,0,2,0,0
1777305339.553,8.571,710,0,2,0,0
1777305339.665,8.683,710,0,3,3,0
1777305339.760,8.779,710,0,3,0,0
1777305339.872,8.891,710,0,2,2,0
1777305339.968,8.987,709,0,2,0,0
1777305340.106,9.107,710,0,1,1,0
1777305340.238,9.201,710,0,2,0,0
1777305340.323,9.310,709,0,1,1,0
1777305340.446,9.429,710,0,1,0,0
1777305340.561,9.515,709,0,0,0,0
1777305340.645,9.634,711,0,1,0,0
1777305340.733,9.724,709,0,1,1,0
1777305340.844,9.835,709,0,1,0,0
1777305340.957,9.949,709,0,1,1,0
1777305341.051,10.044,709,0,1,0,0
1777305341.175,10.162,709,0,1,1,0
1777305341.232,10.250,709,0,1,0,0
1777305341.370,10.363,708,0,2,2,0
1777305341.441,10.458,708,0,5,0,0
1777305341.551,10.570,708,0,3,3,0
1777305341.647,10.666,708,0,2,0,0
1777305341.759,10.778,708,0,1,0,0
1777305341.892,10.890,708,0,2,2,0
1777305341.967,10.986,706,0,1,0,0
1777305342.080,11.098,706,0,0,0,0
1777305342.176,11.194,707,0,1,0,0
1777305342.289,11.306,706,0,1,1,0
1777305342.383,11.402,706,0,3,0,0
1777305342.494,11.513,706,0,2,2,0
1777305342.608,11.625,706,0,3,0,0
1777305342.707,11.722,705,0,2,2,0
1777305342.817,11.833,706,0,2,0,0
1777305342.910,11.929,705,0,1,1,0
1777305343.023,12.041,706,0,1,0,0
1777305343.135,12.153,706,0,1,1,0
1777305343.252,12.250,705,0,2,0,0
1777305343.370,12.362,705,0,1,1,0
1777305343.481,12.466,706,0,3,0,0
1777305343.589,12.571,706,0,3,3,0
1777305343.684,12.671,705,0,1,0,0
1777305343.795,12.781,706,0,1,1,0
1777305343.854,12.873,706,0,1,0,0
1777305343.966,12.984,706,0,1,0,0
1777305344.078,13.096,706,0,0,0,0
1777305344.187,13.206,706,0,1,0,0
1777305344.286,13.304,706,0,1,1,0
1777305344.391,13.410,706,0,3,0,0
1777305344.493,13.512,706,0,3,3,0
1777305344.615,13.614,706,0,3,0,0
1777305344.730,13.748,706,0,1,1,0
1777305344.819,13.838,707,0,1,0,0
1777305344.920,13.939,706,0,1,1,0
1777305345.045,14.040,706,0,1,0,0
1777305345.127,14.146,707,0,2,2,0
1777305345.270,14.256,705,0,2,0,0
1777305345.388,14.364,707,0,3,3,0
1777305345.469,14.456,707,0,2,0,0
1777305345.574,14.568,709,0,2,2,0
1777305345.688,14.675,707,0,1,0,0
1777305345.804,14.784,707,0,1,1,0
1777305345.909,14.890,707,0,1,0,0
1777305346.031,14.992,707,0,1,0,0
1777305346.116,15.098,707,0,2,2,0
1777305346.216,15.195,707,0,2,0,0
1777305346.332,15.312,707,0,2,2,0
1777305346.380,15.399,707,0,1,0,0
1777305346.546,15.511,707,0,1,1,0
1777305346.588,15.607,707,0,1,0,0
1777305346.721,15.739,707,0,1,1,0
1777305346.797,15.815,707,0,1,0,0
1777305346.908,15.926,706,0,2,2,0
1777305347.020,16.038,706,0,2,0,0
1777305347.123,16.142,707,0,2,2,0
1777305347.248,16.248,706,0,1,0,0
1777305347.331,16.350,706,0,1,1,0
1777305347.456,16.456,706,0,1,0,0
1777305347.547,16.566,705,0,1,1,0
1777305347.675,16.672,705,0,1,0,0
1777305347.785,16.774,707,0,3,3,0
1777305347.893,16.876,707,0,3,0,0
1777305348.008,16.983,706,0,2,2,0
1777305348.100,17.081,706,0,1,0,0
1777305348.233,17.202,707,0,1,0,0
1777305348.317,17.307,707,0,1,1,0
1777305348.442,17.415,706,0,1,0,0
1777305348.548,17.530,703,0,3,3,0
1777305348.648,17.630,689,0,3,0,0
1777305348.752,17.729,681,0,4,4,0
1777305348.840,17.818,688,0,4,0,0
1777305348.953,17.926,686,0,2,2,0
1777305349.003,18.021,686,0,1,0,0
1777305349.156,18.146,687,0,1,1,0
1777305349.212,18.230,692,0,1,0,0
1777305349.322,18.341,690,0,2,2,0
1777305349.434,18.453,686,0,2,0,0
1777305349.530,18.549,682,0,4,4,0
1777305349.642,18.661,679,0,2,0,0
1777305349.749,18.768,680,0,0,0,0
1777305349.853,18.872,681,0,0,0,0
1777305349.966,18.985,682,0,0,0,0
1777305350.078,19.097,686,0,0,0,0
1777305350.183,19.202,689,0,0,0,0
1777305350.294,19.289,688,0,24576,0,0
1777305350.401,19.397,687,0,0,0,0
1777305350.473,19.492,684,0,3,0,0
1777305350.586,19.604,662,0,9216,9216,0
1777305350.697,19.716,637,0,63,0,0
1777305350.805,19.815,663,0,66,0,0
1777305350.916,19.926,686,0,1,1,0
1777305351.027,20.020,692,0,0,0,0
1777305351.134,20.135,694,0,3,3,0
1777305351.242,20.234,659,0,0,0,0
1777305351.355,20.345,664,0,108,108,0
1777305351.466,20.456,688,0,24576,0,0
1777305351.570,20.558,657,0,0,0,0
1777305351.669,20.663,692,0,0,0,0
1777305351.774,20.757,691,0,1,0,0
1777305351.884,20.876,690,0,384,384,0
1777305351.945,20.964,574,0,3,0,0
1777305352.057,21.075,639,0,3,3,0
1777305352.169,21.187,641,0,24,0,0
1777305352.266,21.285,637,0,2,2,0
1777305352.376,21.395,629,0,492,0,0
1777305352.488,21.507,584,0,192,192,0
1777305352.584,21.603,572,0,0,0,0
1777305352.696,21.715,588,0,-24576,-24576,0
1777305352.800,21.812,582,0,109,0,0
1777305352.904,21.923,583,0,0,0,0
1777305353.020,22.024,573,0,0,0,0
1777305353.115,22.133,575,0,0,0,0
1777305353.231,22.244,572,0,192,192,0
1777305353.340,22.341,577,0,0,0,0
1777305353.435,22.453,578,0,6784,6784,0
1777305353.551,22.554,566,0,1,0,0
1777305353.645,22.658,568,0,5,0,0
1777305353.754,22.755,587,0,0,0,0
1777305353.880,22.867,626,0,296,0,0
1777305353.974,22.967,622,0,2,2,0
1777305354.082,23.075,631,0,2,0,0
1777305354.184,23.178,644,0,1,1,0
1777305354.290,23.288,697,0,1,0,0
1777305354.403,23.396,713,0,0,0,0
1777305354.526,23.509,716,0,0,0,0
1777305354.622,23.604,715,0,2,2,0
1777305354.679,23.698,715,0,1,0,0
1777305354.792,23.810,715,0,5,5,0
1777305354.903,23.921,715,0,5,0,0
1777305355.000,24.018,714,0,3,3,0
1777305355.111,24.129,714,0,7,0,0
1777305355.207,24.226,713,0,2,2,0
1777305355.319,24.337,712,0,1,0,0
1777305355.414,24.433,710,0,1,1,0
1777305355.526,24.545,710,0,1,0,0
1777305355.641,24.657,710,0,0,0,0
1777305355.737,24.754,710,0,0,0,0
1777305355.848,24.865,712,0,0,0,0
1777305355.943,24.961,712,0,0,0,0
1777305356.054,25.073,713,0,0,0,0
1777305356.152,25.169,712,0,0,0,0
1777305356.262,25.281,713,0,0,0,0
1777305356.374,25.393,712,0,0,0,0
1777305356.470,25.489,712,0,0,0,0
1777305356.582,25.600,712,0,0,0,0
1777305356.679,25.697,713,0,0,0,0
1777305356.790,25.808,712,0,0,0,0
1777305356.889,25.905,713,0,0,0,0
1777305357.004,26.016,712,0,0,0,0
1777305357.110,26.128,712,0,0,0,0
1777305357.206,26.224,712,0,0,0,0
1777305357.318,26.336,712,0,0,0,0
1777305357.414,26.432,713,0,0,0,0
1777305357.526,26.544,712,0,0,0,0
1777305357.622,26.641,710,0,0,0,0
1777305357.734,26.752,712,0,0,0,0
1777305357.845,26.864,713,0,0,0,0
1777305357.941,26.960,712,0,0,0,0
1777305358.053,27.072,712,0,1,0,0
1777305358.149,27.167,706,0,4,4,0
1777305358.262,27.279,630,0,4,0,0
1777305358.357,27.375,470,0,4,4,0
1777305358.470,27.488,367,0,5,0,0
1777305358.566,27.584,353,0,7,7,0
1777305358.677,27.695,304,0,3,0,0
1777305358.790,27.807,276,0,14,14,0
1777305358.886,27.904,258,0,7,0,0
1777305358.998,28.015,241,0,21,21,0
1777305359.093,28.111,216,0,17,0,0
1777305359.205,28.223,201,0,0,0,0
1777305359.300,28.319,192,0,7,0,0
1777305359.413,28.431,177,0,5,5,0
1777305359.524,28.543,157,0,9,0,0
1777305359.627,28.639,140,0,11,11,0
1777305359.736,28.750,125,0,9,0,0
1777305359.828,28.847,115,0,13,13,0
1777305359.943,28.960,110,0,14,0,0
1777305360.036,29.054,107,0,13,0,0
1777305360.149,29.167,105,0,9,9,0
1777305360.261,29.278,135,0,0,0,0
1777305360.356,29.374,322,0,7,7,0
1777305360.468,29.486,428,0,2,0,0
1777305360.564,29.582,468,0,3,3,0
1777305360.676,29.694,489,0,2,0,0
1777305360.772,29.790,512,0,0,0,0
1777305360.884,29.902,588,0,1,0,0
1777305360.995,30.014,649,0,1,1,0
1777305361.091,30.110,690,0,2,0,0
1777305361.204,30.222,697,0,4,4,0
1777305361.301,30.318,700,0,4,0,0
1777305361.412,30.430,701,0,5,5,0
1777305361.523,30.541,701,0,4,0,0
1777305361.619,30.637,702,0,2,2,0
1777305361.731,30.749,702,0,2,0,0
1777305361.828,30.846,702,0,0,0,0
1777305361.939,30.957,703,0,0,0,0
1777305362.050,31.069,703,0,0,0,0
1777305362.147,31.166,703,0,1,0,0
1777305362.258,31.277,704,0,5,5,0
1777305362.354,31.373,703,0,4,0,0
1777305362.467,31.485,703,0,3,0,0
1777305362.563,31.581,703,0,3,3,0
1777305362.679,31.693,703,0,2,0,0
1777305362.771,31.789,703,0,1,1,0
1777305362.882,31.900,699,0,0,0,0
1777305362.978,31.997,659,0,1,1,0
1777305363.091,32.109,619,0,1,0,0
1777305363.202,32.220,573,0,1,1,0
1777305363.298,32.316,540,0,3,0,0
1777305363.410,32.428,531,0,3,3,0
1777305363.506,32.524,560,0,4,0,0
1777305363.620,32.636,613,0,6,6,0
1777305363.713,32.732,637,0,7,0,0
1777305363.826,32.844,664,0,3,3,0
1777305363.938,32.956,687,0,2,0,0
1777305364.034,33.052,688,0,1,1,0
1777305364.146,33.164,681,0,1,0,0
1777305364.241,33.260,688,0,1,1,0
1777305364.353,33.372,686,0,0,0,0
1777305364.465,33.483,692,0,0,0,0
1777305364.561,33.579,696,0,0,0,0
1777305364.673,33.691,700,0,1,1,0
1777305364.769,33.787,700,0,1,0,0
1777305364.881,33.899,703,0,1,1,0
1777305364.977,33.995,705,0,2,0,0
1777305365.095,34.107,706,0,2,2,0
1777305365.202,34.219,706,0,6,0,0
1777305365.301,34.317,707,0,5,0,0
1777305365.410,34.428,706,0,11,11,0
1777305365.505,34.523,706,0,5,0,0
1777305365.617,34.635,705,0,2,2,0
1777305365.714,34.731,702,0,2,0,0
1777305365.824,34.843,698,0,1,1,0
1777305365.920,34.939,696,0,0,0,0
1777305366.033,35.051,694,0,0,0,0
1777305366.145,35.163,693,0,0,0,0
1777305366.241,35.259,695,0,1,1,0
1777305366.352,35.370,696,0,2,0,0
1777305366.465,35.482,697,143,2,2,0
1777305366.560,35.578,698,109,4,0,0
1777305367.072,36.090,698,262,4,4,0
1777305367.168,36.186,696,0,3,0,0
1777305367.285,36.300,696,0,5,5,0
1777305367.377,36.394,696,0,3,0,0
1777305367.492,36.506,696,0,3,3,0
1777305367.584,36.602,698,0,1,0,0
1777305367.697,36.714,701,0,1,1,0
1777305367.807,36.825,704,0,1,0,0
1777305367.904,36.921,703,0,2,2,0
1777305368.015,37.033,702,0,6,0,0
1777305368.111,37.129,680,0,5,5,0
1777305368.222,37.241,687,0,3,0,0
1777305368.318,37.337,694,0,0,0,0
1777305368.433,37.449,695,0,0,0,0
1777305368.527,37.545,695,0,1,0,0
1777305368.640,37.657,694,0,2,2,0
1777305368.751,37.769,691,0,5,0,0
1777305368.848,37.865,691,0,1,1,0
1777305368.959,37.977,693,0,2,0,0
1777305369.055,38.073,693,0,2,2,0
1777305369.166,38.185,690,0,4,0,0
1777305369.279,38.297,687,0,3,3,0
1777305369.375,38.393,686,0,4,0,0
1777305369.487,38.505,686,0,5,5,0
1777305369.582,38.600,682,0,2,0,0
1777305369.694,38.712,678,0,1,1,0
1777305369.792,38.808,677,0,0,0,0
1777305369.902,38.920,677,0,0,0,0
1777305370.413,39.431,680,377,1,0,0
1777305370.510,39.528,678,211,2,2,0
1777305370.621,39.639,678,195,1,0,0
1777305370.719,39.736,679,223,1,1,0
1777305370.829,39.848,681,213,1,0,0
1777305371.341,40.359,682,260,1,1,0
1777305371.437,40.455,683,211,1,0,0
1777305371.549,40.567,686,237,1,1,0
1777305371.646,40.663,684,217,0,0,0
1777305372.157,41.175,686,285,0,0,0
1777305372.268,41.286,685,247,1,1,0
1777305372.364,41.383,685,241,3,3,0
1777305372.877,41.894,685,276,2,0,0
1777305372.972,41.990,683,0,0,0,0
1777305373.084,42.102,688,0,1,0,0
1777305373.181,42.198,652,0,1,1,0
1777305373.292,42.310,652,0,1,0,0
1777305373.387,42.406,648,0,1,0,0
1777305373.500,42.518,649,0,2,2,0
1777305373.611,42.630,681,0,3,0,0
1777305373.708,42.726,697,0,7,7,0
1777305373.819,42.838,703,0,3,0,0
1777305373.916,42.934,705,0,5,5,0
1777305374.028,43.046,706,0,3,0,0
1777305374.125,43.142,699,0,1,1,0
1777305374.235,43.253,637,0,1,0,0
1777305374.347,43.365,557,0,0,0,0
1777305374.443,43.461,528,0,0,0,0
1777305374.556,43.574,498,0,0,0,0
1777305374.651,43.669,601,0,1,0,0
1777305374.763,43.781,639,0,1,1,0
1777305374.859,43.877,653,0,1,0,0
1777305374.972,43.989,655,0,0,0,0
1777305375.083,44.101,661,0,5,0,0
1777305375.195,44.213,651,0,1152,1152,0
1777305375.290,44.308,654,0,6,0,0
1777305375.402,44.421,663,0,3584,3584,0
1777305375.499,44.517,646,0,20480,0,0
1777305375.599,44.613,663,0,0,0,0
1777305375.712,44.724,680,0,101,101,0
1777305375.822,44.837,668,0,13312,0,0
1777305375.914,44.932,660,0,0,0,0
1777305376.026,45.044,676,0,5248,0,0
1777305376.122,45.140,650,0,12,0,0
1777305376.234,45.252,671,0,0,0,0
1777305376.330,45.348,669,0,0,0,0
1777305376.442,45.460,671,0,0,0,0
1777305376.554,45.572,682,0,952,0,0
1777305376.651,45.668,666,0,476,476,0
1777305376.762,45.780,676,0,-19968,0,0
1777305376.874,45.892,679,0,216,216,0
1777305376.969,45.988,678,0,22,0,0
1777305377.067,46.084,635,0,12,0,0
1777305377.179,46.196,666,0,13,13,0
1777305377.289,46.307,691,0,14,0,0
1777305377.385,46.403,691,0,13,13,0
1777305377.498,46.516,691,0,9,0,0
1777305377.593,46.611,691,0,22,22,0
1777305377.705,46.723,690,0,23,0,0
1777305377.816,46.835,690,0,40,40,0
1777305377.914,46.931,690,0,27,0,0
1777305378.025,47.043,689,0,36,36,0
1777305378.121,47.139,690,0,32,0,0
1777305378.232,47.251,690,0,67,0,0
1777305378.328,47.347,689,0,52,52,0
1777305378.440,47.459,690,0,65,0,0
1777305378.552,47.571,690,0,32,32,0
1777305378.655,47.667,690,0,54,0,0
1777305378.764,47.779,690,0,46,46,0
1777305378.856,47.874,690,0,53,0,0
1777305378.970,47.987,689,0,28,28,0
1777305379.065,48.083,690,0,44,0,0
1777305379.176,48.194,690,0,33,0,0
1777305379.288,48.306,689,0,32,32,0
1777305379.384,48.402,690,0,51,0,0
